Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type
PROD2646,Shirt,M,Blue,2060663.08,3.15,2021-12-23,0.87,Cloudy,Business Meeting
PROD1843,Coat,XXL,White,2619310.05,4.7,2023-11-11,0.8,Snowy,Casual Hangout
PROD1543,Jacket,XXL,Yellow,1545872.91,3.95,2024-04-09,0.48,Sunny,Vacation
PROD3517,Skirt,XL,Red,1533401.66,3.47,2024-03-04,0.1,Cloudy,Vacation
PROD2966,Dress,XL,Yellow,2302466.8,3.7,2020-09-06,0.82,Cloudy,Wedding
PROD4705,Jacket,L,White,281142.13,4.9,2022-09-19,0.47,Snowy,Casual Hangout
PROD4527,Jacket,XL,Red,1944876.98,4.79,2023-11-04,0.91,Sunny,Casual Hangout
PROD4286,Skirt,L,Red,210763.22,3.04,2022-01-04,0.27,Cloudy,Casual Hangout
PROD4205,Coat,XL,Red,1894217.35,4.82,2022-12-06,0.07,Cloudy,Wedding
PROD2919,Suit,XXL,Black,2595496.73,4.23,2021-07-30,0.15,Cloudy,Casual Hangout
PROD5615,Coat,M,White,1893189.12,3.78,2022-06-02,0.69,Cloudy,Casual Hangout
PROD1950,Skirt,XXL,Yellow,1614158.2,4.08,2022-08-12,0.17,Snowy,Vacation
PROD3807,Dress,L,Blue,296886.29,3.32,2020-03-08,0.96,Cloudy,Business Meeting
PROD2416,Jacket,S,Yellow,1401591.73,4.57,2023-04-07,0.51,Cloudy,Vacation
PROD5638,Coat,L,Black,2810220.8,4.44,2022-02-01,0.33,Sunny,Sports Event
PROD3232,Dress,L,Green,649106.87,3.8,2020-09-25,0.43,Rainy,Casual Hangout
PROD3876,Dress,M,Yellow,2031814.43,3.76,2020-09-05,0.61,Cloudy,Casual Hangout
PROD1210,Suit,XXL,Red,1174756.76,3.77,2024-08-03,0.03,Snowy,Vacation
PROD3434,Dress,L,Blue,542170.98,4.73,2022-03-26,0.63,Sunny,Sports Event
PROD3396,Shirt,S,White,1262256.65,4.07,2023-04-05,0.1,Rainy,Sports Event
PROD5536,Dress,XXL,Black,1477302.7,3.69,2024-04-24,0.68,Cloudy,Casual Hangout
PROD1581,Jacket,S,White,2832784.94,4.58,2022-07-13,0.43,Sunny,Vacation
PROD4571,Suit,M,White,1665344.94,3.79,2023-09-01,0.62,Snowy,Casual Hangout
PROD3020,Suit,S,White,1171972.34,3.94,2020-02-10,0.62,Cloudy,Wedding
PROD2561,Shirt,M,Red,1898180.77,3.32,2023-02-21,0.81,Rainy,Sports Event
PROD2147,Coat,XXL,Red,1019759.79,3.46,2020-12-27,0.79,Cloudy,Casual Hangout
PROD3902,Skirt,M,Red,1399233.46,3.83,2020-06-07,0.42,Snowy,Casual Hangout
PROD5498,Suit,L,Red,1797912.79,3.87,2020-04-25,0.1,Rainy,Vacation
PROD3140,Suit,M,Black,1707917.94,3.61,2020-01-09,0.13,Sunny,Wedding
PROD5608,Skirt,S,Red,2238839.34,4.43,2021-07-28,0.3,Snowy,Vacation
PROD2985,Jacket,M,Black,269528.23,3.15,2024-10-02,0.06,Snowy,Business Meeting
PROD5214,Suit,XL,Red,1627254.26,4.06,2023-03-01,0.87,Sunny,Wedding
PROD1008,Suit,S,White,730416.07,3.17,2020-03-31,0.92,Rainy,Wedding
PROD2344,Dress,XL,Black,612498.19,3.12,2020-01-09,0.5,Snowy,Wedding
PROD1958,Suit,XXL,Yellow,1946482.88,4.61,2023-07-24,0.83,Snowy,Vacation
PROD3264,Dress,L,Red,1157952.36,3.72,2024-09-25,0.96,Sunny,Casual Hangout
PROD5865,Suit,L,White,273748.82,3.78,2022-12-05,0.09,Snowy,Casual Hangout
PROD5155,Dress,S,Black,1351764.23,4.38,2022-11-03,0.19,Rainy,Vacation
PROD3996,Jacket,S,Blue,2141542.83,3.76,2021-09-13,0.94,Sunny,Vacation
PROD1497,Shirt,L,White,1976105.63,3.18,2020-02-12,0.47,Snowy,Vacation
PROD3480,Suit,S,Yellow,1203564.1,4.15,2023-10-02,0.9,Sunny,Sports Event
PROD4495,Coat,XXL,Black,959691.08,3.47,2020-08-16,1.0,Snowy,Casual Hangout
PROD3021,Coat,S,White,2943092.74,4.16,2024-06-08,0.32,Sunny,Wedding
PROD4450,Skirt,XXL,Red,238757.75,3.21,2023-08-21,0.42,Rainy,Vacation
PROD5205,Shirt,XXL,Blue,2623115.66,3.64,2020-07-04,0.65,Cloudy,Casual Hangout
PROD4915,Jacket,L,Red,2929927.74,3.17,2022-05-31,0.27,Rainy,Vacation
PROD2634,Shirt,XXL,Green,2276663.23,4.15,2021-09-14,0.34,Rainy,Vacation
PROD1389,Skirt,S,Black,2264915.86,3.16,2022-11-20,0.68,Sunny,Casual Hangout
PROD1124,Shirt,XXL,Black,2993022.42,4.83,2022-01-04,0.59,Cloudy,Casual Hangout
PROD3263,Coat,XL,Green,2565230.18,4.2,2023-02-14,0.95,Cloudy,Vacation
PROD1607,Skirt,M,White,1530833.62,4.12,2022-10-29,0.32,Sunny,Business Meeting
PROD4068,Dress,S,Green,1171439.43,4.59,2024-02-17,0.21,Snowy,Casual Hangout
PROD5612,Skirt,L,Red,2792705.4,4.7,2020-02-13,0.09,Snowy,Vacation
PROD5232,Shirt,M,Green,2693771.6,4.16,2023-03-06,0.81,Sunny,Vacation
PROD4806,Jacket,XL,Blue,2087363.4,3.19,2021-04-02,0.1,Rainy,Casual Hangout
PROD5132,Skirt,M,White,1005555.72,4.28,2023-12-18,0.85,Rainy,Sports Event
PROD1195,Dress,S,Green,1654331.86,4.08,2021-08-02,0.25,Cloudy,Casual Hangout
PROD1700,Jacket,M,Yellow,2201018.93,3.99,2023-04-22,0.91,Rainy,Vacation
PROD3744,Coat,S,White,484382.47,4.88,2022-11-04,0.49,Cloudy,Business Meeting
PROD1215,Suit,M,Red,1737856.07,4.79,2021-04-27,0.89,Cloudy,Sports Event
PROD4395,Skirt,L,Black,1460754.73,3.51,2024-04-11,0.02,Snowy,Business Meeting
PROD2773,Dress,XXL,Black,2329726.82,3.19,2021-08-04,0.34,Cloudy,Vacation
PROD3151,Jacket,XL,Black,957285.06,3.09,2020-03-18,0.48,Cloudy,Vacation
PROD5845,Dress,S,Green,2284656.6,4.94,2020-01-01,0.59,Rainy,Business Meeting
PROD4917,Coat,XL,Yellow,2384049.26,4.31,2023-04-28,0.64,Cloudy,Wedding
PROD1223,Coat,XL,Blue,109546.89,4.2,2022-03-03,0.22,Sunny,Casual Hangout
PROD4814,Skirt,L,Yellow,1838054.77,3.49,2022-05-31,0.03,Cloudy,Casual Hangout
PROD1138,Suit,S,Yellow,481469.51,4.53,2022-02-20,0.05,Snowy,Business Meeting
PROD1671,Suit,XXL,Yellow,2713091.58,4.79,2021-07-06,0.17,Sunny,Vacation
PROD5790,Jacket,L,Red,193760.58,3.81,2020-08-28,0.11,Cloudy,Vacation
PROD3789,Suit,XXL,Red,1784888.79,3.4,2020-12-04,0.91,Rainy,Business Meeting
PROD1864,Jacket,M,Black,544230.79,3.25,2022-08-05,0.23,Cloudy,Sports Event
PROD3858,Suit,M,Red,2520861.96,3.16,2020-07-03,0.52,Rainy,Business Meeting
PROD4275,Skirt,L,Red,801055.23,3.8,2021-09-07,0.8,Cloudy,Wedding
PROD4173,Dress,M,Black,1877459.69,4.86,2024-03-30,0.0,Sunny,Sports Event
PROD2555,Shirt,M,Black,2847664.83,4.86,2020-12-07,0.41,Snowy,Wedding
PROD3940,Dress,L,Red,2623650.51,4.03,2020-06-19,0.75,Cloudy,Casual Hangout
PROD1518,Suit,XL,Green,2864835.8,4.4,2024-01-04,0.97,Snowy,Business Meeting
PROD4832,Skirt,M,White,1422647.92,4.34,2022-02-02,0.98,Sunny,Wedding
PROD5295,Jacket,XL,Blue,603604.46,3.11,2020-12-17,0.98,Sunny,Vacation
PROD1828,Coat,M,White,2970083.1,3.68,2021-10-11,0.6,Snowy,Business Meeting
PROD4477,Shirt,XXL,Blue,612376.62,3.74,2022-02-16,0.23,Sunny,Casual Hangout
PROD1874,Dress,L,Red,1467383.59,4.06,2020-12-03,0.62,Sunny,Casual Hangout
PROD5083,Suit,L,Green,253385.27,3.83,2020-05-26,0.02,Rainy,Sports Event
PROD5804,Coat,S,Yellow,2467061.56,3.26,2023-02-16,0.98,Snowy,Sports Event
PROD5780,Shirt,S,Green,283338.61,4.23,2024-07-10,0.7,Rainy,Wedding
PROD5711,Skirt,S,Green,285871.51,3.18,2021-02-04,0.4,Snowy,Wedding
PROD2504,Shirt,S,Yellow,2332181.17,4.59,2023-06-24,0.46,Sunny,Wedding
PROD4280,Coat,XL,Red,1092354.12,3.16,2023-06-29,0.21,Sunny,Wedding
PROD2549,Skirt,XXL,Yellow,369932.76,3.12,2021-07-22,0.27,Snowy,Business Meeting
PROD4475,Dress,S,Red,2666740.78,4.33,2023-11-03,0.72,Cloudy,Business Meeting
PROD5816,Jacket,S,Green,1819433.59,3.11,2020-10-17,0.79,Cloudy,Vacation
PROD4213,Shirt,XL,Black,489429.26,3.2,2021-09-21,0.1,Snowy,Vacation
PROD2141,Skirt,XL,White,1946743.61,4.34,2022-06-01,0.61,Snowy,Wedding
PROD1794,Dress,S,Red,2103322.84,4.21,2020-11-06,0.9,Rainy,Business Meeting
PROD2973,Shirt,S,Black,1243731.05,3.12,2023-02-09,0.3,Sunny,Casual Hangout
PROD5405,Suit,XL,Blue,2627870.75,3.41,2023-09-04,0.93,Sunny,Business Meeting
PROD3169,Coat,M,White,2771480.42,4.39,2022-06-16,0.08,Rainy,Casual Hangout
PROD5876,Coat,XXL,Blue,2893802.21,3.25,2020-10-14,0.56,Cloudy,Casual Hangout
PROD5690,Jacket,S,White,2011480.64,3.28,2022-02-08,0.41,Cloudy,Business Meeting
PROD4691,Skirt,XL,White,1274864.35,4.72,2023-05-29,0.23,Rainy,Casual Hangout
PROD3066,Skirt,L,Red,2271880.43,4.83,2022-03-16,0.68,Rainy,Business Meeting
PROD3892,Dress,XL,Black,1771642.77,3.19,2021-09-04,0.3,Snowy,Casual Hangout
PROD5462,Coat,L,Blue,2267104.52,4.42,2023-12-18,0.28,Snowy,Wedding
PROD1634,Dress,L,Blue,2451561.08,3.65,2021-07-02,0.84,Rainy,Business Meeting
PROD3082,Suit,L,Green,1943290.53,4.03,2023-03-06,0.71,Sunny,Vacation
PROD4052,Jacket,S,Green,1425933.97,4.62,2021-01-13,0.6,Sunny,Sports Event
PROD4790,Dress,XL,Red,1102581.63,3.39,2023-04-11,0.12,Cloudy,Vacation
PROD1859,Coat,S,Red,975655.61,4.24,2020-09-20,0.82,Rainy,Business Meeting
PROD3063,Jacket,XL,Green,1981462.04,3.71,2022-10-15,0.61,Rainy,Sports Event
PROD3393,Shirt,M,White,1768251.67,3.61,2023-08-23,0.96,Rainy,Wedding
PROD5765,Skirt,XXL,Red,2623067.12,3.94,2020-05-26,0.95,Snowy,Sports Event
PROD4055,Jacket,XL,Green,381171.85,3.26,2024-03-23,0.58,Cloudy,Casual Hangout
PROD2697,Dress,L,Blue,470912.85,4.76,2023-11-27,0.07,Rainy,Casual Hangout
PROD2575,Dress,L,Black,1976239.44,3.14,2023-09-28,0.8,Snowy,Sports Event
PROD5825,Coat,S,Green,2110191.84,3.48,2021-05-12,0.19,Snowy,Business Meeting
PROD4624,Dress,XXL,Red,2376055.63,4.29,2022-06-17,0.64,Sunny,Wedding
PROD5664,Dress,XXL,Yellow,1972655.56,4.33,2021-05-21,0.22,Cloudy,Casual Hangout
PROD4865,Skirt,XXL,White,2349518.59,4.69,2020-09-04,1.0,Sunny,Sports Event
PROD3654,Coat,XXL,Yellow,1982675.43,3.74,2024-01-30,0.77,Snowy,Casual Hangout
PROD2881,Suit,S,Black,2599712.6,3.55,2020-08-16,0.93,Sunny,Casual Hangout
PROD3603,Suit,M,Blue,104366.33,3.99,2023-01-16,0.73,Sunny,Wedding
PROD5373,Coat,XXL,Red,2498377.45,3.85,2024-07-04,0.99,Cloudy,Casual Hangout
PROD3523,Coat,L,Red,2144703.36,4.31,2020-05-03,0.25,Cloudy,Business Meeting
PROD1352,Shirt,S,Blue,2544417.03,3.13,2023-05-12,0.63,Snowy,Casual Hangout
PROD4722,Jacket,XL,Red,1564207.19,3.09,2021-05-27,0.53,Rainy,Casual Hangout
PROD1187,Skirt,XXL,Green,344624.35,3.16,2024-05-10,0.53,Cloudy,Business Meeting
PROD3810,Jacket,XL,Yellow,362959.86,3.5,2021-11-24,0.29,Cloudy,Vacation
PROD1610,Jacket,S,Green,2104708.44,4.66,2020-05-11,0.03,Sunny,Sports Event
PROD3256,Coat,S,White,475481.43,4.56,2022-07-24,0.53,Rainy,Casual Hangout
PROD4924,Skirt,XL,Green,1883046.65,4.79,2023-01-04,0.99,Rainy,Casual Hangout
PROD1084,Skirt,M,Green,2584201.62,4.29,2020-09-16,0.5,Cloudy,Vacation
PROD5113,Coat,L,Red,2274474.66,3.27,2021-12-09,0.24,Cloudy,Vacation
PROD1891,Shirt,M,White,2503075.07,3.21,2022-02-17,0.85,Sunny,Sports Event
PROD5528,Suit,XL,Red,2407044.54,4.56,2020-06-19,0.39,Snowy,Wedding
PROD2763,Dress,S,Yellow,1113859.89,4.11,2021-10-01,0.81,Sunny,Casual Hangout
PROD4763,Jacket,M,White,303526.28,3.77,2021-01-27,0.68,Snowy,Wedding
PROD1485,Dress,S,Black,2992047.89,3.27,2022-02-06,0.33,Snowy,Vacation
PROD1557,Suit,XXL,Blue,1405493.7,4.54,2023-12-13,0.09,Rainy,Sports Event
PROD5043,Jacket,M,Red,507746.23,4.14,2023-08-04,0.68,Cloudy,Wedding
PROD4167,Dress,M,White,1234879.33,4.16,2020-03-02,0.04,Cloudy,Wedding
PROD1694,Coat,L,Red,1757348.41,4.66,2023-11-14,0.85,Rainy,Business Meeting
PROD2750,Suit,XXL,Black,621093.87,4.72,2020-11-04,0.0,Snowy,Vacation
PROD5120,Jacket,M,Black,1182695.51,3.44,2023-03-01,0.26,Cloudy,Sports Event
PROD4564,Shirt,M,Blue,2144210.69,3.8,2023-06-27,0.73,Sunny,Sports Event
PROD4861,Coat,XL,Yellow,487637.2,3.21,2023-11-11,0.67,Sunny,Sports Event
PROD4261,Coat,S,White,491322.19,3.83,2021-12-30,0.97,Snowy,Sports Event
PROD4166,Dress,S,White,2503410.32,3.19,2020-06-04,0.93,Cloudy,Vacation
PROD1549,Skirt,XXL,White,252345.15,4.73,2020-08-10,0.89,Rainy,Vacation
PROD5152,Suit,S,Yellow,2747085.63,4.96,2021-12-09,0.56,Sunny,Business Meeting
PROD4679,Dress,M,Black,2206508.14,4.87,2023-06-02,0.91,Rainy,Casual Hangout
PROD1456,Shirt,XXL,Black,2449492.49,3.23,2024-02-20,0.63,Rainy,Vacation
PROD4642,Coat,M,White,2058244.83,3.41,2023-04-21,0.32,Sunny,Business Meeting
PROD2531,Skirt,L,Yellow,1437880.2,3.89,2023-05-12,0.69,Cloudy,Business Meeting
PROD1253,Skirt,M,Blue,111339.25,4.96,2024-08-26,0.8,Sunny,Wedding
PROD1184,Coat,S,Red,694717.74,3.33,2023-05-13,0.41,Sunny,Sports Event
PROD1189,Shirt,M,Red,2728162.17,4.87,2020-08-15,0.99,Cloudy,Vacation
PROD2989,Suit,M,Blue,1428744.5,4.24,2023-09-04,0.68,Sunny,Business Meeting
PROD3111,Skirt,L,Blue,285102.09,4.11,2020-03-29,0.98,Snowy,Vacation
PROD1793,Suit,XXL,Black,2254601.75,4.75,2021-08-12,0.3,Sunny,Vacation
PROD2885,Suit,M,Black,709772.78,3.28,2021-01-27,0.87,Snowy,Vacation
PROD2119,Coat,XL,White,1497825.48,3.26,2021-12-23,0.03,Snowy,Vacation
PROD1068,Skirt,S,Red,862478.11,3.8,2023-05-27,0.19,Cloudy,Business Meeting
PROD3476,Dress,M,Yellow,1938843.5,4.42,2021-07-26,0.35,Sunny,Sports Event
PROD5830,Coat,S,Yellow,2170215.88,3.18,2022-12-09,0.74,Rainy,Vacation
PROD1239,Shirt,L,Blue,1080925.18,4.89,2021-04-30,0.5,Snowy,Business Meeting
PROD4215,Skirt,XL,Blue,541975.16,4.9,2022-04-09,0.21,Rainy,Sports Event
PROD4472,Dress,XXL,Blue,2121064.68,3.29,2024-04-18,0.47,Rainy,Wedding
PROD1315,Shirt,M,Blue,2018184.0,4.32,2020-10-31,0.96,Sunny,Vacation
PROD2739,Skirt,M,Blue,2884131.83,3.82,2024-02-14,0.35,Rainy,Sports Event
PROD5575,Coat,XL,Red,1184116.54,3.47,2021-08-04,0.02,Sunny,Business Meeting
PROD5957,Skirt,M,Blue,1685999.75,3.37,2020-04-30,0.55,Sunny,Vacation
PROD3197,Shirt,M,Green,2589509.97,4.28,2021-04-04,0.19,Rainy,Casual Hangout
PROD2287,Coat,XL,White,2736519.24,4.56,2023-05-26,0.92,Sunny,Sports Event
PROD1472,Dress,L,Blue,1604484.4,4.27,2023-06-13,0.66,Snowy,Casual Hangout
PROD1937,Dress,S,Green,949489.07,3.91,2024-08-24,0.7,Sunny,Vacation
PROD3072,Shirt,XXL,Blue,1064833.89,4.84,2024-11-01,0.17,Snowy,Sports Event
PROD5842,Coat,L,Green,1265891.08,4.14,2023-11-20,0.34,Rainy,Sports Event
PROD1573,Coat,XL,Black,2926315.61,4.1,2020-06-12,0.28,Sunny,Vacation
PROD2734,Skirt,XL,Blue,1328725.14,3.19,2023-03-29,0.94,Cloudy,Sports Event
PROD3296,Skirt,L,Black,2996171.61,4.02,2022-04-21,0.43,Sunny,Casual Hangout
PROD4466,Coat,L,Green,2019557.72,4.45,2020-10-11,0.4,Rainy,Wedding
PROD4629,Skirt,M,White,1445518.16,3.19,2024-06-18,0.18,Cloudy,Business Meeting
PROD1257,Dress,XXL,Blue,1153615.39,4.86,2020-10-14,0.94,Snowy,Casual Hangout
PROD4671,Shirt,M,Red,2785492.69,4.5,2022-01-19,0.87,Sunny,Wedding
PROD2794,Suit,S,Red,552647.19,3.31,2021-10-10,0.98,Rainy,Vacation
PROD3924,Shirt,L,White,2630429.83,4.82,2022-01-26,0.54,Sunny,Business Meeting
PROD5851,Shirt,M,Yellow,387781.39,4.25,2022-02-25,0.21,Sunny,Business Meeting
PROD5125,Coat,M,White,440981.14,4.8,2022-10-30,0.56,Sunny,Wedding
PROD2761,Coat,XXL,White,305965.36,3.54,2024-01-07,0.92,Snowy,Vacation
PROD3781,Skirt,M,Blue,392080.85,3.77,2020-07-27,0.07,Cloudy,Casual Hangout
PROD3995,Skirt,S,Green,1496289.81,4.19,2022-09-21,0.49,Snowy,Sports Event
PROD1226,Skirt,M,Red,1192509.01,4.86,2023-12-27,0.2,Cloudy,Casual Hangout
PROD3014,Coat,S,Red,449617.78,4.38,2020-06-15,0.12,Cloudy,Casual Hangout
PROD1792,Shirt,S,White,1299770.39,3.02,2020-10-10,0.93,Rainy,Sports Event
PROD4626,Jacket,L,Blue,1306023.28,4.41,2022-09-20,0.96,Snowy,Vacation
PROD5713,Jacket,XL,Yellow,517711.07,4.64,2022-03-19,0.79,Snowy,Sports Event
PROD1875,Jacket,L,White,2372425.42,4.44,2020-11-16,0.1,Snowy,Casual Hangout
PROD1259,Coat,M,Red,1748239.95,4.97,2023-10-15,0.27,Sunny,Vacation
PROD5749,Coat,XXL,Black,2807272.66,3.74,2022-02-27,0.87,Cloudy,Wedding
PROD1156,Jacket,XXL,Blue,2146855.27,3.48,2024-05-02,0.68,Rainy,Vacation
PROD5412,Suit,XL,Red,2064566.1,4.89,2022-04-18,0.7,Snowy,Casual Hangout
PROD4668,Shirt,L,Green,2553649.72,3.9,2020-09-14,0.04,Snowy,Vacation
PROD5989,Coat,XL,Red,1831680.59,3.06,2024-09-03,0.55,Cloudy,Sports Event
PROD4956,Suit,XL,Blue,497107.65,3.05,2021-12-17,0.15,Sunny,Sports Event
PROD2935,Jacket,M,Black,575538.88,3.69,2022-07-22,0.74,Cloudy,Business Meeting
PROD3577,Dress,M,Green,1666425.99,4.01,2021-05-21,0.35,Sunny,Business Meeting
PROD4788,Skirt,S,Red,1830852.53,4.27,2021-06-07,0.31,Cloudy,Vacation
PROD2735,Suit,S,Yellow,2598176.85,4.11,2022-03-11,0.42,Rainy,Business Meeting
PROD3657,Shirt,M,Blue,505066.83,4.24,2024-01-21,0.96,Snowy,Casual Hangout
PROD1271,Skirt,S,Black,303785.9,3.49,2024-07-28,0.31,Snowy,Sports Event
PROD3601,Dress,XXL,Yellow,1439622.01,4.77,2021-03-25,0.3,Snowy,Sports Event
PROD3391,Suit,XXL,Green,2054744.71,3.89,2021-02-27,0.53,Sunny,Casual Hangout
PROD2339,Dress,M,Green,2777095.25,4.61,2022-07-12,0.25,Cloudy,Business Meeting
PROD5821,Coat,M,Black,701950.75,4.63,2023-10-02,0.8,Cloudy,Business Meeting
PROD2463,Skirt,L,Red,725982.48,3.42,2022-05-02,0.08,Snowy,Sports Event
PROD3470,Suit,S,Red,2171696.65,4.08,2024-02-14,0.41,Snowy,Wedding
PROD2211,Jacket,L,Green,1735722.62,4.29,2021-03-18,0.83,Rainy,Sports Event
PROD3196,Dress,XL,White,2621990.22,4.44,2024-10-16,0.42,Snowy,Business Meeting
PROD4352,Jacket,XL,Green,2340956.0,3.16,2020-06-17,0.63,Sunny,Business Meeting
PROD2400,Suit,S,Yellow,2952925.46,4.14,2024-10-13,0.35,Snowy,Vacation
PROD5026,Coat,M,Blue,1483197.57,3.39,2021-10-01,0.14,Sunny,Casual Hangout
PROD3839,Skirt,XXL,Black,717193.59,3.68,2021-06-14,0.53,Rainy,Sports Event
PROD3359,Coat,M,White,2805963.09,4.37,2021-02-02,0.19,Rainy,Sports Event
PROD5395,Jacket,XXL,White,1438656.35,3.58,2023-10-10,0.64,Rainy,Wedding
PROD1802,Coat,XL,Blue,148335.4,4.44,2021-01-18,0.5,Snowy,Business Meeting
PROD1431,Shirt,S,Black,1556976.61,3.7,2022-04-02,0.27,Sunny,Vacation
PROD5685,Shirt,L,Yellow,328548.09,4.71,2022-02-27,0.19,Cloudy,Sports Event
PROD3747,Dress,L,White,1206090.16,4.2,2021-08-01,0.41,Snowy,Casual Hangout
PROD3882,Dress,XL,Red,1432559.1,3.92,2020-12-23,0.95,Sunny,Sports Event
PROD4516,Skirt,XXL,Red,795400.49,4.25,2020-02-23,0.78,Snowy,Sports Event
PROD4718,Jacket,M,Blue,338914.65,3.02,2023-05-08,0.56,Rainy,Wedding
PROD1397,Jacket,S,Green,420128.3,4.15,2020-08-12,0.57,Rainy,Business Meeting
PROD3520,Shirt,M,Red,2707406.97,4.77,2024-05-30,0.53,Cloudy,Casual Hangout
PROD2486,Jacket,S,Red,1136622.14,3.06,2020-02-19,0.72,Rainy,Business Meeting
PROD5180,Dress,XL,Black,1869099.08,4.12,2020-04-28,0.97,Sunny,Wedding
PROD5559,Skirt,XL,White,2315737.78,3.11,2023-01-11,0.44,Rainy,Vacation
PROD3045,Suit,S,Red,1534336.12,3.85,2020-11-08,0.21,Cloudy,Wedding
PROD5656,Shirt,XXL,Black,2340639.55,4.96,2021-01-07,0.08,Sunny,Business Meeting
PROD3408,Jacket,S,Black,1183273.74,3.94,2023-06-29,0.9,Rainy,Casual Hangout
PROD3158,Suit,XXL,Red,1855223.73,4.99,2021-01-10,0.4,Rainy,Wedding
PROD3931,Coat,M,Black,2328007.37,3.24,2024-09-06,0.09,Sunny,Vacation
PROD2896,Coat,M,White,639041.33,3.71,2024-05-05,0.49,Cloudy,Sports Event
PROD4063,Dress,XXL,Black,1608476.63,4.52,2024-04-14,0.5,Snowy,Vacation
PROD3648,Coat,L,White,2967700.28,3.91,2022-02-15,0.85,Rainy,Vacation
PROD4422,Coat,S,Red,1900852.86,4.6,2023-03-22,0.04,Cloudy,Sports Event
PROD3701,Dress,XL,Black,2291293.74,4.61,2020-12-22,0.52,Snowy,Vacation
PROD5666,Skirt,XXL,Black,1237568.75,4.68,2022-06-28,0.63,Cloudy,Business Meeting
PROD5292,Coat,XL,Blue,433194.7,4.1,2023-07-05,0.77,Rainy,Vacation
PROD1975,Dress,S,Black,2680348.18,3.51,2021-01-17,0.36,Rainy,Business Meeting
PROD4981,Dress,XXL,Yellow,1540114.5,4.25,2020-01-30,0.5,Snowy,Casual Hangout
PROD4170,Suit,M,Blue,1122098.44,3.44,2023-07-17,0.43,Snowy,Business Meeting
PROD3344,Jacket,M,Yellow,2998109.45,4.91,2024-07-19,0.27,Sunny,Wedding
PROD1266,Coat,XL,Yellow,1804755.09,3.55,2022-03-15,0.2,Cloudy,Wedding
PROD2343,Coat,M,Blue,1102517.65,3.75,2021-11-17,0.79,Rainy,Sports Event
PROD2099,Shirt,S,Blue,284099.07,3.85,2021-06-09,0.7,Rainy,Business Meeting
PROD4369,Dress,M,White,2829545.16,4.58,2020-03-06,0.73,Snowy,Business Meeting
PROD5480,Dress,XL,Yellow,467336.13,3.95,2020-09-05,0.67,Rainy,Sports Event
PROD3490,Jacket,S,Green,962360.71,4.11,2023-07-05,0.12,Cloudy,Vacation
PROD1191,Shirt,XL,Red,1709856.74,4.54,2024-09-08,0.29,Cloudy,Business Meeting
PROD2185,Suit,S,White,180701.38,3.07,2021-04-07,0.78,Rainy,Casual Hangout
PROD1484,Coat,S,Green,1482078.81,4.66,2024-01-24,0.6,Snowy,Sports Event
PROD2431,Skirt,XL,Green,891151.39,4.27,2022-11-12,0.51,Cloudy,Wedding
PROD3275,Jacket,M,Blue,806560.16,4.77,2023-08-06,0.03,Cloudy,Business Meeting
PROD4856,Skirt,S,Yellow,834804.7,3.01,2023-08-28,0.73,Sunny,Vacation
PROD3427,Shirt,S,Black,2541273.58,3.86,2022-09-29,0.56,Snowy,Sports Event
PROD1978,Shirt,L,Blue,878521.92,3.94,2021-03-30,0.36,Snowy,Vacation
PROD4707,Dress,XXL,Black,1235458.36,3.25,2024-06-09,0.39,Snowy,Vacation
PROD5718,Coat,M,White,2369507.81,3.18,2020-06-28,0.92,Snowy,Wedding
PROD2239,Skirt,S,Blue,2797692.26,3.69,2020-09-30,0.16,Snowy,Sports Event
PROD2290,Skirt,L,Yellow,1444865.62,3.69,2020-11-15,0.14,Cloudy,Sports Event
PROD2247,Coat,XXL,White,641882.46,4.18,2022-07-26,0.3,Sunny,Vacation
PROD2702,Dress,XL,White,2568904.1,3.1,2022-03-24,0.44,Sunny,Business Meeting
PROD4065,Jacket,S,Blue,1395966.18,3.51,2021-06-04,0.97,Cloudy,Casual Hangout
PROD3276,Suit,S,Yellow,1454658.13,3.79,2023-02-11,0.35,Snowy,Vacation
PROD3594,Skirt,XXL,Black,688602.52,4.96,2022-06-05,0.16,Rainy,Vacation
PROD1669,Dress,XXL,Yellow,1510474.09,3.35,2024-06-02,0.06,Cloudy,Casual Hangout
PROD4272,Dress,XXL,Black,1185680.17,4.63,2020-02-17,0.36,Rainy,Casual Hangout
PROD1636,Jacket,M,Blue,2436464.49,3.96,2024-04-21,0.27,Snowy,Vacation
PROD2949,Suit,XXL,Green,476294.38,4.18,2023-04-20,0.06,Rainy,Casual Hangout
PROD4371,Shirt,S,Green,2179390.39,3.87,2022-04-16,0.24,Rainy,Vacation
PROD1268,Skirt,M,White,1872405.88,4.08,2023-09-27,0.37,Cloudy,Business Meeting
PROD1988,Dress,S,Red,2679211.05,4.01,2020-03-21,0.09,Cloudy,Casual Hangout
PROD2377,Shirt,XXL,Green,2644787.17,4.57,2022-03-29,0.17,Rainy,Wedding
PROD5419,Suit,L,Black,1725347.62,3.64,2023-04-15,0.46,Snowy,Wedding
PROD5203,Jacket,XXL,Red,489431.3,4.36,2022-05-24,0.61,Rainy,Vacation
PROD3177,Dress,XXL,Red,1626807.95,3.64,2020-08-05,0.91,Snowy,Vacation
